date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:03%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:08	52072/52072	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/miscellaneous/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/miscellaneous/feed/index.html	(from https://exponentwptheme.com/finance/category/miscellaneous/)
20:59:08	77076/77076	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/tips/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/tips/feed/index.html	(from https://exponentwptheme.com/finance/category/tips/)
20:59:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:09%20GMT	https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/robots.txt		(from https://qu3r1v212d48cje431eqa61a-wpengine.netdna-ssl.com/wp-content/themes/exponent/fonts/icons.css?ver=1.2.4)
20:59:10	2667/2667	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:29:10%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fa-fully-visual-way-to-build-websites-using-wordpress%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed324d.json	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:10	4430/4430	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/feed/index.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:11%20GMT	https://exponentwptheme.com/finance/?p=4366	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/indexe733.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:12	2795/2795	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:29:11%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fa-fully-visual-way-to-build-websites-using-wordpress%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedfe04	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:12	50179/50179	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-c403%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-026.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-026.jpg	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:14	142351/142351	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3e-22c0f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/smartmockups_jkw9oqh9.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/smartmockups_jkw9oqh9.jpg	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:15	64499/64499	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3e-fbf3%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/tatsu-shot.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/tatsu-shot.jpg	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:15%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:18	159386/159386	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:15%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/?replytocom=68	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/indexa129.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:18	159387/159387	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:16%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/?replytocom=69	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/indexfdcf.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:19	159387/159387	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:16%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/?replytocom=70	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/indexdcee.html	(from https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/)
20:59:19	122372/122372	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/reviews/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/reviews/feed/index.html	(from https://exponentwptheme.com/finance/category/reviews/)
20:59:22	4449/4449	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/feed/index.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:22%20GMT	https://exponentwptheme.com/finance/?p=4365	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index9a43.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:26	2643/2643	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:29:18%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwords-of-wisdom-from-a-successful-blogger-and-mom-of-three%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed5104.json	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:26	2771/2771	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:29:26%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwords-of-wisdom-from-a-successful-blogger-and-mom-of-three%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed9844	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:28	135563/135563	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3c-2118b%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-16.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-16.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:28	71411/71411	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-116f3%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-005.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-005.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:30	59471/59471	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-e84f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-008.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-008.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:31	89688/89688	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-15e58%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-019.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-019.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:32	21709/21709	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-54cd%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-004.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-004.jpg	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:32%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:33	137037/137037	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:32%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/?replytocom=65	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index0c48.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:33	137039/137039	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:33%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/?replytocom=67	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index5602.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:34	2665/2665	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:29:34%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2F10-things-that-every-startup-needs-to-do-to-succeed%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embeda94f.json	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:35	4424/4424	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/feed/index.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:35	137040/137040	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:34%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/?replytocom=66	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index1b7b.html	(from https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/)
20:59:35	2793/2793	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:29:35%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2F10-things-that-every-startup-needs-to-do-to-succeed%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed0aa9	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:34%20GMT	https://exponentwptheme.com/finance/?p=4364	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/indexff33.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:37	495506/495506	---M--	200	added ('OK')	image/jpeg	etag:%225baf882c-78f92%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-1.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-1.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:37	40521/40521	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-9e49%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-011.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-011.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:38	70624/70624	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-113e0%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-025.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-025.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:39	63487/63487	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-f7ff%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-021.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-021.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:40	50258/50258	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-c452%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-014.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-014.jpg	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:41	146610/146610	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:41%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/?replytocom=17	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/indexa79a.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:42	146613/146613	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:41%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/?replytocom=19	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/index5a86.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:41%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:42	146613/146613	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:42%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/?replytocom=18	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/indexb951.html	(from https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/)
20:59:43	2705/2705	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:29:42%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fhow-robots-are-helping-farmers-in-improving-produce-quality%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed9b10.json	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:43	4474/4474	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/feed/index.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:43	2833/2833	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:29:43%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fhow-robots-are-helping-farmers-in-improving-produce-quality%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embeda269	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:44%20GMT	https://exponentwptheme.com/finance/?p=4363	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index125b.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:45	264708/264708	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-40a04%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-018.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-018.jpg	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:46	62201/62201	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-f2f9%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-022.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-022.jpg	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:46%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:47	144463/144463	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:47%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/?replytocom=16	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index6f0d.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:48	144459/144459	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:47%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/?replytocom=14	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index360b.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:48	2643/2643	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:29:47%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fthe-apps-you-need-to-install-to-improve-your-productivity%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embeddb95.json	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:48	144627/144627	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:47%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/?replytocom=15	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index8528.html	(from https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/)
20:59:48	4444/4444	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/feed/index.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:49	2771/2771	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:29:49%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fthe-apps-you-need-to-install-to-improve-your-productivity%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedecbf	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:48%20GMT	https://exponentwptheme.com/finance/?p=4362	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index80c5.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:50	191330/191330	---M--	200	added ('OK')	image/jpeg	etag:%225b9b6751-2eb62%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/09/About-IMG-2.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/09/About-IMG-2.jpg	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:51	18312/18312	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-4788%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/slack-1.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/slack-1.jpg	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:52	23178/23178	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-5a8a%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/helpscout.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/helpscout.jpg	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:52	18115/18115	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-46c3%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/bitbucket.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/bitbucket.jpg	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:54	17399/17399	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-43f7%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/mailchimp.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/mailchimp.jpg	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:54	15477/15477	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-3c75%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/sketch.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/sketch.jpg	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:55	146243/146243	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:55%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/?replytocom=11	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/indexa858.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:56	146243/146243	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:55%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/?replytocom=13	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/indexfa40.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:56	146252/146252	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:56%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/?replytocom=12	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/index04d3.html	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
20:59:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:29:55%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/)
